date,temperature,weather,wind,humidity,barometer,visibility,time
2021-10-24,25,Thunderstorms. Passing clouds.,6 km/h,90,1015 mbar,5,19:00
2021-10-24,22,Passing clouds.,No wind,95,1017 mbar,4,22:00
2021-10-25,22,Passing clouds.,No wind,92,1016 mbar,3,01:00
2021-10-25,22,Passing clouds.,No wind,93,1015 mbar,3,04:00
2021-10-25,N/A,Fog.,4 km/h,N/A,1016 mbar,3,07:00
2021-10-26,21,Fog.,No wind,96,1014 mbar,5,04:00
2021-10-26,24,Thundershowers. Overcast.,22 km/h,90,1013 mbar,4,16:00
2021-10-26,23,Passing clouds.,13 km/h,96,1015 mbar,6,19:00
2021-10-26,23,Passing clouds.,6 km/h,93,1016 mbar,6,22:00
2021-10-27,19,Fog.,No wind,97,1012 mbar,4,04:00
2021-10-27,21,Partly sunny.,No wind,89,1016 mbar,4,07:00
2021-10-27,26,Partly sunny.,11 km/h,75,1017 mbar,5,10:00
2021-10-27,24,Thundershowers. Overcast.,19 km/h,94,1014 mbar,6,13:00
2021-10-27,24,Thunderstorms. Partly sunny.,9 km/h,86,1013 mbar,4,16:00
2021-10-27,21,Passing clouds.,No wind,96,1018 mbar,5,22:00
2021-10-28,21,Light rain. Overcast.,No wind,95,1016 mbar,3,01:00
2021-10-28,21,Fog.,9 km/h,96,1014 mbar,3,04:00
2021-10-28,22,Partly sunny.,9 km/h,88,1016 mbar,3,07:00
2021-10-28,27,Partly sunny.,6 km/h,78,1017 mbar,6,10:00
2021-10-28,25,Thundershowers. Overcast.,No wind,90,1014 mbar,6,13:00
2021-10-28,22,Passing clouds.,13 km/h,89,1017 mbar,6,19:00
2021-10-28,23,Passing clouds.,4 km/h,89,1018 mbar,6,22:00
2021-10-29,20,Passing clouds.,No wind,100,1016 mbar,6,04:00
2021-10-29,21,Haze.,4 km/h,96,1018 mbar,5,07:00
2021-10-29,27,Partly sunny.,9 km/h,83,1016 mbar,7,13:00
2021-10-29,23,Thunderstorms. Overcast.,6 km/h,98,1016 mbar,4,16:00
2021-10-29,21,Fog.,6 km/h,96,1019 mbar,4,22:00
2021-10-30,19,Fog.,No wind,98,1017 mbar,4,04:00
2021-10-30,21,Scattered clouds.,6 km/h,89,1018 mbar,5,07:00
2021-10-30,25,Partly sunny.,7 km/h,84,1018 mbar,8,10:00
2021-10-30,29,Overcast.,No wind,63,1015 mbar,8,13:00
2021-10-30,22,Light rain. Overcast.,No wind,95,1017 mbar,5,19:00
2021-10-30,21,Passing clouds.,4 km/h,94,1018 mbar,4,22:00
2021-10-31,21,Fog.,6 km/h,96,1017 mbar,4,01:00
2021-10-31,20,Fog.,No wind,97,1015 mbar,2,04:00
2021-10-31,22,Fog.,7 km/h,97,1017 mbar,2,07:00
2021-10-31,25,Thundershowers. Overcast.,6 km/h,80,1014 mbar,2,13:00
2021-10-31,25,Thunderstorms. Overcast.,No wind,73,1014 mbar,6,16:00
2021-10-31,21,Thundershowers. Overcast.,6 km/h,100,1017 mbar,3,19:00
2021-10-31,22,Light rain. Overcast.,6 km/h,97,1018 mbar,3,22:00
2021-11-01,21,Fog.,No wind,100,1015 mbar,3,04:00
2021-11-01,22,Fog.,9 km/h,98,1017 mbar,2,07:00
2021-11-01,26,Scattered clouds.,6 km/h,75,1017 mbar,5,10:00
2021-11-01,25,Thunderstorms. Overcast.,9 km/h,87,1014 mbar,6,13:00
2021-11-01,21,Thundershowers. Overcast.,11 km/h,98,1015 mbar,2,16:00
2021-11-01,22,Light rain. Passing clouds.,9 km/h,93,1017 mbar,3,19:00
2021-11-02,20,Fog.,6 km/h,98,1014 mbar,3,01:00
2021-11-02,20,Fog.,6 km/h,96,1015 mbar,3,04:00
2021-11-02,21,Partly sunny.,7 km/h,94,1016 mbar,5,07:00
2021-11-02,26,Scattered clouds.,No wind,72,1016 mbar,8,10:00
2021-11-02,23,Thundershowers. Overcast.,4 km/h,96,1012 mbar,3,16:00
2021-11-02,20,Thundershowers. Overcast.,6 km/h,95,1016 mbar,4,19:00
2021-11-02,20,Light rain. Overcast.,No wind,95,1017 mbar,5,22:00
2021-11-03,20,Overcast.,No wind,94,1015 mbar,5,01:00
2021-11-03,20,Overcast.,No wind,93,1014 mbar,5,04:00
2021-11-03,21,Partly sunny.,7 km/h,91,1016 mbar,3,07:00
2021-11-03,26,Partly sunny.,6 km/h,72,1016 mbar,8,10:00
2021-11-03,24,Thunderstorms. Overcast.,6 km/h,88,1012 mbar,6,16:00
2021-11-03,22,Passing clouds.,6 km/h,95,1015 mbar,6,19:00
2021-11-03,22,Passing clouds.,No wind,96,1010 mbar,6,22:00
2021-11-04,22,Passing clouds.,4 km/h,96,1014 mbar,4,04:00
2021-11-04,23,Fog.,6 km/h,98,1015 mbar,3,07:00
2021-11-04,27,Scattered clouds.,4 km/h,74,1015 mbar,4,10:00
2021-11-04,25,Thunderstorms. Overcast.,17 km/h,92,1013 mbar,5,13:00
2021-11-04,22,Thundershowers. Overcast.,17 km/h,98,1012 mbar,2,16:00
2021-11-04,22,Thunderstorms. Overcast.,11 km/h,91,1015 mbar,4,19:00
2021-11-04,21,Passing clouds.,7 km/h,98,1017 mbar,5,22:00
2021-11-05,21,Fog.,6 km/h,100,1015 mbar,4,01:00
2021-11-05,20,Fog.,No wind,98,1013 mbar,3,04:00
2021-11-05,21,Overcast.,No wind,98,1015 mbar,2,07:00
2021-11-05,24,Partly sunny.,7 km/h,83,1017 mbar,3,10:00
2021-11-05,29,Partly sunny.,No wind,65,1012 mbar,5,13:00
2021-11-05,26,Scattered clouds.,15 km/h,80,1010 mbar,8,16:00
2021-11-05,24,Overcast.,7 km/h,92,1013 mbar,5,19:00
2021-11-05,22,Overcast.,7 km/h,93,1014 mbar,5,22:00
2021-11-06,21,Passing clouds.,No wind,93,1013 mbar,4,01:00
2021-11-06,21,Fog.,No wind,95,1012 mbar,3,04:00
2021-11-06,22,Scattered clouds.,4 km/h,91,1013 mbar,3,07:00
2021-11-06,26,Partly sunny.,15 km/h,73,1013 mbar,5,10:00
2021-11-06,24,Thundershowers. Overcast.,20 km/h,95,1012 mbar,6,13:00
2021-11-06,26,Overcast.,9 km/h,76,1010 mbar,7,16:00
2021-11-06,25,Passing clouds.,9 km/h,86,1011 mbar,6,19:00
2021-11-06,24,Passing clouds.,26 km/h,95,1013 mbar,5,22:00
2021-11-07,23,Passing clouds.,7 km/h,94,1012 mbar,5,01:00
2021-11-07,23,Passing clouds.,No wind,95,1011 mbar,5,04:00
2021-11-07,22,Fog.,7 km/h,96,1013 mbar,3,07:00
2021-11-07,26,Partly sunny.,15 km/h,85,1014 mbar,5,10:00
2021-11-07,24,Thunderstorms. Overcast.,11 km/h,94,1011 mbar,5,13:00
2021-11-07,22,Thundershowers. Overcast.,7 km/h,96,1011 mbar,4,16:00
2021-11-07,20,Light rain. Overcast.,7 km/h,98,1014 mbar,4,19:00
2021-11-07,20,Overcast.,6 km/h,95,1015 mbar,5,22:00
2021-11-08,20,Fog.,No wind,96,1014 mbar,4,01:00
2021-11-08,20,Fog.,No wind,100,1012 mbar,4,04:00
2021-11-08,20,Partly sunny.,6 km/h,96,1014 mbar,4,07:00
2021-11-08,24,Overcast.,No wind,91,1012 mbar,8,13:00
2021-11-08,26,Partly sunny.,15 km/h,73,1011 mbar,8,16:00
2021-11-08,25,Passing clouds.,7 km/h,73,1013 mbar,7,19:00
2021-11-08,22,Passing clouds.,No wind,88,1014 mbar,5,22:00
2021-11-09,20,Passing clouds.,No wind,94,1013 mbar,5,01:00
2021-11-09,20,Passing clouds.,No wind,93,1013 mbar,5,04:00
2021-11-09,22,Haze.,7 km/h,90,1014 mbar,7,07:00
2021-11-09,28,Partly sunny.,13 km/h,67,1014 mbar,6,10:00
2021-11-09,25,Thunderstorms. Overcast.,6 km/h,90,1012 mbar,4,16:00
2021-11-09,22,Thundershowers. Overcast.,7 km/h,93,1014 mbar,3,19:00
2021-11-09,21,Light rain. Overcast.,4 km/h,100,1016 mbar,2,22:00
2021-11-10,21,Fog.,13 km/h,99,1014 mbar,3,04:00
2021-11-10,22,Fog.,No wind,98,1015 mbar,2,07:00
2021-11-10,25,Overcast.,No wind,89,1016 mbar,5,10:00
2021-11-10,27,Partly sunny.,22 km/h,72,1013 mbar,5,13:00
2021-11-10,21,Thundershowers. Overcast.,7 km/h,98,1013 mbar,4,16:00
2021-11-10,22,Overcast.,7 km/h,95,1015 mbar,5,19:00
2021-11-10,22,Light rain. Passing clouds.,6 km/h,95,1016 mbar,6,22:00
2021-11-11,21,Passing clouds.,7 km/h,94,1014 mbar,5,04:00
2021-11-11,23,Overcast.,11 km/h,89,1015 mbar,10,07:00
2021-11-11,25,Overcast.,6 km/h,80,1016 mbar,5,10:00
2021-11-11,25,Overcast.,11 km/h,68,1014 mbar,7,13:00
2021-11-11,25,Overcast.,19 km/h,81,1013 mbar,8,16:00
2021-11-11,23,Overcast.,6 km/h,81,1015 mbar,7,19:00
2021-11-11,22,Passing clouds.,No wind,95,1016 mbar,7,22:00
2021-11-12,21,Passing clouds.,No wind,96,1016 mbar,7,01:00
2021-11-12,20,Passing clouds.,No wind,96,1013 mbar,4,04:00
2021-11-12,21,Overcast.,No wind,93,1016 mbar,3,07:00
2021-11-12,26,Partly sunny.,7 km/h,77,1016 mbar,5,10:00
2021-11-12,22,Thundershowers. Overcast.,9 km/h,95,1014 mbar,3,16:00
2021-11-12,21,Light rain. Overcast.,4 km/h,94,1015 mbar,6,19:00
2021-11-13,20,Passing clouds.,No wind,97,1015 mbar,4,01:00
2021-11-13,20,Passing clouds.,No wind,100,1014 mbar,5,04:00
2021-11-13,21,Fog.,4 km/h,96,N/A,3,07:00
2021-11-13,26,Partly sunny.,6 km/h,70,1016 mbar,4,10:00
2021-11-13,25,Thunderstorms. Partly sunny.,15 km/h,78,1014 mbar,5,13:00
2021-11-13,26,Partly sunny.,11 km/h,78,1012 mbar,5,16:00
2021-11-13,22,Thundershowers. Overcast.,9 km/h,93,1016 mbar,4,19:00
2021-11-13,21,Light rain. Overcast.,4 km/h,96,1016 mbar,4,22:00
2021-11-14,21,Fog.,No wind,96,1015 mbar,3,01:00
2021-11-14,20,Fog.,No wind,96,1014 mbar,3,04:00
2021-11-14,21,Partly sunny.,6 km/h,92,1016 mbar,4,07:00
2021-11-14,24,Overcast.,6 km/h,87,1015 mbar,5,10:00
2021-11-14,28,Scattered clouds.,19 km/h,67,1013 mbar,10,13:00
2021-11-14,26,Partly sunny.,19 km/h,74,1012 mbar,10,16:00
2021-11-14,21,Thundershowers. Overcast.,7 km/h,95,1014 mbar,5,19:00
2021-11-14,21,Light rain. Overcast.,No wind,98,1016 mbar,5,22:00
2021-11-15,21,Light rain. Overcast.,No wind,97,1015 mbar,5,01:00
2021-11-15,20,Overcast.,No wind,96,1013 mbar,5,04:00
2021-11-15,21,Fog.,6 km/h,94,1015 mbar,3,07:00
2021-11-15,24,Overcast.,9 km/h,90,1016 mbar,4,10:00
2021-11-15,24,Overcast.,9 km/h,87,1013 mbar,6,13:00
2021-11-15,24,Partly sunny.,15 km/h,83,1012 mbar,6,16:00
2021-11-15,21,Light rain. Overcast.,6 km/h,96,1014 mbar,3,19:00
2021-11-15,21,Light rain. Overcast.,6 km/h,94,1015 mbar,3,22:00
2021-11-16,20,Passing clouds.,No wind,96,1013 mbar,4,01:00
2021-11-16,20,Fog.,No wind,96,1013 mbar,3,04:00
2021-11-16,21,Fog.,No wind,96,1014 mbar,3,07:00
2021-11-16,26,Partly sunny.,6 km/h,75,1015 mbar,5,10:00
2021-11-16,27,Partly sunny.,22 km/h,69,1013 mbar,6,13:00
2021-11-16,25,Thunderstorms. Overcast.,13 km/h,87,1012 mbar,6,16:00
2021-11-16,24,Light rain. Overcast.,9 km/h,91,1014 mbar,5,19:00
2021-11-16,21,Overcast.,6 km/h,95,1015 mbar,5,22:00
2021-11-17,21,Fog.,No wind,96,1014 mbar,4,01:00
2021-11-17,20,Fog.,No wind,96,1014 mbar,4,04:00
2021-11-17,21,Scattered clouds.,No wind,93,1015 mbar,4,07:00
2021-11-17,26,Partly sunny.,11 km/h,70,1016 mbar,6,10:00
2021-11-17,28,Scattered clouds.,22 km/h,66,1013 mbar,5,13:00
2021-11-17,23,Light rain. Overcast.,6 km/h,87,1012 mbar,5,16:00
2021-11-17,22,Passing clouds.,4 km/h,94,1014 mbar,4,19:00
2021-11-17,21,Overcast.,No wind,94,1016 mbar,4,22:00
2021-11-18,21,Fog.,No wind,96,1014 mbar,3,01:00
2021-11-18,21,Overcast.,No wind,94,1013 mbar,4,04:00
2021-11-18,21,Fog.,6 km/h,94,1014 mbar,3,07:00
2021-11-18,27,Partly sunny.,7 km/h,68,1015 mbar,5,10:00
2021-11-18,28,Overcast.,30 km/h,66,1012 mbar,7,13:00
2021-11-18,26,Thunderstorms. Overcast.,15 km/h,84,1010 mbar,6,16:00
2021-11-18,23,Thunderstorms. Overcast.,9 km/h,81,1012 mbar,6,19:00
2021-11-19,22,Passing clouds.,6 km/h,95,1012 mbar,4,01:00
2021-11-19,21,Fog.,No wind,96,1011 mbar,4,04:00
2021-11-19,22,Fog.,No wind,96,1013 mbar,2,07:00
2021-11-19,24,Light rain. Overcast.,19 km/h,93,1014 mbar,4,10:00
2021-11-19,22,Thundershowers. Overcast.,24 km/h,91,1012 mbar,2,13:00
2021-11-19,22,Light rain. Overcast.,9 km/h,93,1011 mbar,5,16:00
2021-11-19,21,Light rain. Passing clouds.,11 km/h,91,1012 mbar,6,19:00
2021-11-19,21,Passing clouds.,11 km/h,91,1013 mbar,6,22:00
2021-11-20,21,Overcast.,6 km/h,92,1012 mbar,5,01:00
2021-11-20,21,Fog.,6 km/h,96,1013 mbar,2,07:00
2021-11-20,26,Partly sunny.,9 km/h,70,1014 mbar,8,10:00
2021-11-20,28,Partly sunny.,26 km/h,53,1012 mbar,8,13:00
2021-11-20,27,Partly sunny.,9 km/h,68,1011 mbar,10,16:00
2021-11-20,24,Passing clouds.,6 km/h,74,1013 mbar,7,19:00
2021-11-20,23,Passing clouds.,6 km/h,88,1014 mbar,7,22:00
2021-11-21,21,Haze.,No wind,93,1013 mbar,5,01:00
2021-11-21,21,Haze.,No wind,94,1013 mbar,7,04:00
2021-11-21,23,Partly sunny.,4 km/h,89,1014 mbar,5,07:00
2021-11-21,27,Partly sunny.,17 km/h,66,1015 mbar,10,10:00
2021-11-21,29,Partly sunny.,11 km/h,62,1012 mbar,10,13:00
2021-11-21,27,Partly sunny.,22 km/h,76,1011 mbar,7,16:00
2021-11-21,24,Passing clouds.,15 km/h,81,1013 mbar,7,19:00
2021-11-21,23,Passing clouds.,13 km/h,91,1015 mbar,7,22:00
2021-11-22,23,Passing clouds.,19 km/h,93,1013 mbar,6,01:00
2021-11-22,22,Passing clouds.,9 km/h,93,1013 mbar,5,04:00
2021-11-22,23,Partly sunny.,6 km/h,93,1014 mbar,10,07:00
2021-11-22,26,Partly sunny.,13 km/h,74,1015 mbar,8,10:00
2021-11-22,28,Thunderstorms. Overcast.,20 km/h,65,1012 mbar,10,13:00
2021-11-22,27,Overcast.,19 km/h,75,1010 mbar,10,16:00
2021-11-22,25,Overcast.,15 km/h,80,1012 mbar,6,19:00
2021-11-22,24,Passing clouds.,13 km/h,90,1014 mbar,6,22:00
2021-11-23,22,Passing clouds.,6 km/h,95,1012 mbar,6,04:00
2021-11-23,23,Overcast.,No wind,93,1014 mbar,8,07:00
2021-11-23,25,Overcast.,17 km/h,77,1015 mbar,8,10:00
2021-11-23,28,Overcast.,26 km/h,69,1012 mbar,8,13:00
2021-11-23,25,Overcast.,9 km/h,68,1012 mbar,8,16:00
2021-11-23,24,Passing clouds.,22 km/h,74,1014 mbar,7,19:00
2021-11-23,23,Haze.,15 km/h,82,1015 mbar,8,22:00
2021-11-24,22,Passing clouds.,11 km/h,83,1014 mbar,8,01:00
2021-11-24,22,Passing clouds.,6 km/h,86,1012 mbar,8,04:00
2021-11-24,25,Partly sunny.,145 km/h,70,1015 mbar,8,10:00
2021-11-24,26,Partly sunny.,13 km/h,68,1013 mbar,10,13:00
2021-11-24,25,Thunderstorms. Overcast.,11 km/h,71,1012 mbar,5,16:00
2021-11-24,23,Overcast.,7 km/h,90,1013 mbar,6,19:00
2021-11-24,22,Passing clouds.,6 km/h,93,1015 mbar,6,22:00
2021-11-25,21,Passing clouds.,No wind,92,1013 mbar,5,04:00
2021-11-25,24,Passing clouds.,No wind,67,1014 mbar,6,07:00
2021-11-25,28,Passing clouds.,19 km/h,55,1014 mbar,10,10:00
2021-11-25,30,Partly sunny.,15 km/h,56,1012 mbar,10,13:00
2021-11-25,29,Overcast.,20 km/h,64,1011 mbar,6,16:00
2021-11-25,21,Thundershowers. Overcast.,9 km/h,93,1014 mbar,4,19:00
2021-11-25,21,Passing clouds.,No wind,96,1015 mbar,5,22:00
2021-11-26,21,Fog.,No wind,98,1013 mbar,4,04:00
2021-11-26,22,Fog.,No wind,96,1015 mbar,2,07:00
2021-11-26,26,Scattered clouds.,11 km/h,65,1015 mbar,8,10:00
2021-11-26,29,Thunderstorms. Overcast.,19 km/h,58,1012 mbar,8,13:00
2021-11-26,22,Thundershowers. Overcast.,6 km/h,93,1012 mbar,6,16:00
2021-11-26,22,Light rain. Overcast.,6 km/h,94,1014 mbar,6,19:00
2021-11-26,21,Overcast.,No wind,95,1016 mbar,5,22:00
2021-11-27,21,Passing clouds.,No wind,95,1014 mbar,5,01:00
2021-11-27,20,Passing clouds.,No wind,96,1013 mbar,5,04:00
2021-11-27,21,Fog.,9 km/h,95,1015 mbar,5,07:00
2021-11-27,26,Partly sunny.,9 km/h,64,1015 mbar,7,10:00
2021-11-27,27,Partly sunny.,19 km/h,67,1019 mbar,10,13:00
2021-11-27,22,Passing clouds.,4 km/h,92,1015 mbar,8,19:00
2021-11-27,21,Light rain. Overcast.,15 km/h,94,1017 mbar,5,22:00
2021-11-28,21,Passing clouds.,15 km/h,83,1014 mbar,7,04:00
2021-11-28,22,Partly sunny.,17 km/h,80,1014 mbar,10,07:00
2021-11-28,26,Partly sunny.,13 km/h,70,1015 mbar,10,10:00
2021-11-28,24,Light rain. Overcast.,17 km/h,80,1013 mbar,6,13:00
2021-11-28,23,Light rain. Overcast.,15 km/h,84,1012 mbar,7,16:00
2021-11-28,22,Passing clouds.,6 km/h,91,1014 mbar,6,19:00
2021-11-28,21,Passing clouds.,11 km/h,97,1015 mbar,6,22:00
2021-11-29,19,Passing clouds.,6 km/h,96,1012 mbar,6,04:00
2021-11-29,20,Fog.,7 km/h,96,1014 mbar,3,07:00
2021-11-29,26,Scattered clouds.,9 km/h,61,1014 mbar,6,10:00
2021-11-29,29,Partly sunny.,17 km/h,58,1012 mbar,8,13:00
2021-11-29,21,Light rain. Overcast.,11 km/h,94,1014 mbar,5,19:00
2021-11-29,22,Passing clouds.,No wind,93,1015 mbar,4,22:00
2021-11-30,21,Fog.,No wind,96,1014 mbar,5,04:00
2021-11-30,22,Scattered clouds.,No wind,93,1014 mbar,4,07:00
2021-11-30,27,Partly sunny.,15 km/h,62,1012 mbar,8,13:00
2021-11-30,26,Partly sunny.,19 km/h,66,1011 mbar,7,16:00
2021-11-30,23,Light rain. Overcast.,9 km/h,85,1014 mbar,3,19:00
2021-11-30,21,Overcast.,No wind,92,1016 mbar,5,22:00
2021-12-01,21,Overcast.,No wind,94,1014 mbar,4,01:00
2021-12-01,20,Fog.,No wind,97,1014 mbar,3,04:00
2021-12-01,22,Partly sunny.,4 km/h,93,1016 mbar,3,07:00
2021-12-01,25,Overcast.,15 km/h,72,1016 mbar,6,10:00
2021-12-01,28,Partly sunny.,13 km/h,56,1013 mbar,7,13:00
2021-12-01,27,Partly sunny.,19 km/h,54,1012 mbar,8,16:00
2021-12-01,24,Passing clouds.,15 km/h,74,1014 mbar,6,19:00
2021-12-01,22,Thundershowers. Overcast.,11 km/h,90,1017 mbar,6,22:00
2021-12-02,21,Passing clouds.,6 km/h,93,1015 mbar,6,01:00
2021-12-02,20,Passing clouds.,No wind,96,1014 mbar,5,04:00
2021-12-02,21,Haze.,No wind,95,1016 mbar,4,07:00
2021-12-02,27,Passing clouds.,19 km/h,58,1016 mbar,10,10:00
2021-12-02,23,Thundershowers. Overcast.,13 km/h,93,1017 mbar,7,22:00
2021-12-03,22,Fog.,No wind,96,1017 mbar,3,07:00
2021-12-03,28,Partly sunny.,9 km/h,49,1017 mbar,10,10:00
2021-12-03,29,Partly sunny.,17 km/h,48,1015 mbar,10,13:00
2021-12-03,28,Partly sunny.,24 km/h,62,1013 mbar,10,16:00
2021-12-03,25,Passing clouds.,20 km/h,74,1014 mbar,7,19:00
2021-12-04,23,Light rain. Passing clouds.,13 km/h,86,1015 mbar,7,01:00
2021-12-04,22,Light rain. Overcast.,11 km/h,87,1014 mbar,6,04:00
2021-12-04,22,Light rain. Overcast.,11 km/h,88,1016 mbar,6,07:00
2021-12-04,23,Light rain. Overcast.,13 km/h,76,1017 mbar,8,10:00
2021-12-04,24,Overcast.,19 km/h,75,1015 mbar,7,13:00
2021-12-04,22,Overcast.,11 km/h,86,1016 mbar,7,19:00
2021-12-04,21,Passing clouds.,No wind,89,1017 mbar,7,22:00
2021-12-05,20,Passing clouds.,6 km/h,89,1014 mbar,6,04:00
2021-12-05,21,Partly sunny.,No wind,91,1016 mbar,4,07:00
2021-12-05,24,Partly sunny.,15 km/h,75,1017 mbar,8,10:00
2021-12-05,25,Overcast.,22 km/h,70,1015 mbar,10,13:00
2021-12-05,24,Overcast.,19 km/h,69,1013 mbar,10,16:00
2021-12-05,23,Passing clouds.,11 km/h,78,1015 mbar,10,19:00
2021-12-05,22,Passing clouds.,No wind,87,1016 mbar,8,22:00
2021-12-06,22,Passing clouds.,7 km/h,81,1015 mbar,8,01:00
2021-12-06,21,Passing clouds.,No wind,90,1014 mbar,4,04:00
2021-12-06,22,Partly sunny.,4 km/h,88,1015 mbar,4,07:00
2021-12-06,27,Partly sunny.,13 km/h,58,1016 mbar,8,10:00
2021-12-06,28,Overcast.,26 km/h,58,1014 mbar,10,13:00
2021-12-06,26,Overcast.,19 km/h,64,1012 mbar,7,16:00
2021-12-06,20,Light rain. Overcast.,6 km/h,91,1016 mbar,5,22:00
2021-12-07,20,Passing clouds.,4 km/h,96,1013 mbar,4,04:00
2021-12-07,22,Light rain. Partly sunny.,11 km/h,95,1015 mbar,6,07:00
2021-12-07,22,Overcast.,17 km/h,91,1016 mbar,6,10:00
2021-12-07,22,Light rain. Overcast.,20 km/h,95,1015 mbar,5,13:00
2021-12-07,24,Overcast.,24 km/h,78,1013 mbar,8,16:00
2021-12-07,23,Passing clouds.,11 km/h,89,1015 mbar,6,19:00
2021-12-07,22,Passing clouds.,9 km/h,89,1016 mbar,6,22:00
2021-12-08,21,Passing clouds.,6 km/h,91,1015 mbar,6,01:00
2021-12-08,21,Passing clouds.,6 km/h,94,1015 mbar,6,04:00
2021-12-08,21,Partly sunny.,No wind,96,1016 mbar,5,07:00
2021-12-08,26,Scattered clouds.,19 km/h,68,1016 mbar,10,10:00
2021-12-08,29,Scattered clouds.,26 km/h,54,1014 mbar,10,13:00
2021-12-08,27,Scattered clouds.,26 km/h,65,1013 mbar,8,16:00
2021-12-08,25,Passing clouds.,15 km/h,71,1015 mbar,7,19:00
2021-12-08,23,Passing clouds.,13 km/h,87,1017 mbar,5,22:00
2021-12-09,22,Passing clouds.,6 km/h,95,1016 mbar,4,01:00
2021-12-09,21,Fog.,No wind,97,1015 mbar,3,04:00
2021-12-09,22,Scattered clouds.,No wind,88,1017 mbar,3,07:00
2021-12-09,26,Partly sunny.,20 km/h,74,1017 mbar,4,10:00
2021-12-09,29,Partly sunny.,19 km/h,65,1014 mbar,7,13:00
2021-12-09,21,Thundershowers. Overcast.,13 km/h,96,1014 mbar,2,16:00
2021-12-09,23,Thunderstorms. Overcast.,11 km/h,89,1016 mbar,4,19:00
2021-12-09,22,Passing clouds.,6 km/h,93,1017 mbar,4,22:00
2021-12-10,21,Passing clouds.,No wind,94,1015 mbar,4,04:00
2021-12-10,22,Partly sunny.,7 km/h,95,1016 mbar,3,07:00
2021-12-10,25,Partly sunny.,15 km/h,74,1017 mbar,5,10:00
2021-12-10,28,Partly sunny.,19 km/h,64,1014 mbar,8,13:00
2021-12-10,21,Thunderstorms. Overcast.,6 km/h,96,1016 mbar,6,19:00
2021-12-11,21,Passing clouds.,6 km/h,94,1016 mbar,4,01:00
2021-12-11,21,Fog.,4 km/h,96,1016 mbar,3,04:00
2021-12-11,21,Fog.,6 km/h,96,1017 mbar,2,07:00
2021-12-11,20,Scattered clouds.,9 km/h,100,1016 mbar,5,10:00
2021-12-11,24,Thundershowers. Overcast.,7 km/h,84,1014 mbar,2,13:00
2021-12-11,23,Overcast.,9 km/h,86,1016 mbar,7,19:00
2021-12-12,21,Passing clouds.,No wind,91,1016 mbar,7,01:00
2021-12-12,23,Passing clouds.,No wind,79,1015 mbar,5,04:00
2021-12-12,22,Partly sunny.,6 km/h,90,1016 mbar,5,07:00
2021-12-12,28,Partly sunny.,7 km/h,61,1017 mbar,8,10:00
2021-12-12,28,Thunderstorms. Overcast.,24 km/h,70,1014 mbar,6,13:00
2021-12-12,23,Thundershowers. Overcast.,15 km/h,89,1014 mbar,2,16:00
2021-12-12,21,Passing clouds.,6 km/h,95,1014 mbar,7,19:00
2021-12-12,21,Passing clouds.,No wind,94,1016 mbar,6,22:00
2021-12-13,21,Passing clouds.,No wind,94,1014 mbar,5,01:00
2021-12-13,19,Passing clouds.,7 km/h,93,1014 mbar,4,04:00
2021-12-13,19,Fog.,No wind,96,1015 mbar,2,07:00
2021-12-13,26,Scattered clouds.,6 km/h,64,1015 mbar,4,10:00
2021-12-13,28,Partly sunny.,15 km/h,58,1012 mbar,7,13:00
2021-12-13,27,Thunderstorms. Overcast.,20 km/h,66,1011 mbar,5,16:00
2021-12-13,24,Thunderstorms. Passing clouds.,No wind,92,1013 mbar,6,19:00
2021-12-13,23,Overcast.,6 km/h,88,1015 mbar,6,22:00
2021-12-14,23,Passing clouds.,No wind,95,1014 mbar,5,01:00
2021-12-14,21,Passing clouds.,No wind,92,1013 mbar,5,04:00
2021-12-14,21,Partly sunny.,No wind,92,1014 mbar,4,07:00
2021-12-14,26,Scattered clouds.,9 km/h,59,1015 mbar,8,10:00
2021-12-14,27,Partly sunny.,17 km/h,62,1012 mbar,10,13:00
2021-12-14,25,Thunderstorms. Overcast.,6 km/h,71,1011 mbar,8,16:00
2021-12-14,24,Overcast.,9 km/h,80,1013 mbar,8,19:00
2021-12-14,22,Overcast.,No wind,88,1014 mbar,5,22:00
2021-12-15,21,Passing clouds.,No wind,94,1014 mbar,5,01:00
2021-12-15,20,Passing clouds.,No wind,95,1012 mbar,5,04:00
2021-12-15,22,Partly sunny.,6 km/h,85,1014 mbar,4,07:00
2021-12-15,27,Partly sunny.,9 km/h,61,1014 mbar,6,10:00
2021-12-15,28,Overcast.,11 km/h,65,1012 mbar,7,13:00
2021-12-15,26,Thunderstorms. Overcast.,13 km/h,67,1011 mbar,6,16:00
2021-12-15,21,Thundershowers. Overcast.,9 km/h,93,1014 mbar,1,19:00
2021-12-16,21,Fog.,4 km/h,94,1013 mbar,3,04:00
2021-12-16,22,Partly sunny.,No wind,94,1015 mbar,3,07:00
2021-12-16,26,Partly sunny.,No wind,73,1015 mbar,7,10:00
2021-12-16,26,Thundershowers. Overcast.,11 km/h,86,1013 mbar,4,13:00
2021-12-16,23,Thundershowers. Overcast.,6 km/h,90,1012 mbar,5,16:00
2021-12-16,22,Passing clouds.,6 km/h,95,1014 mbar,4,22:00
2021-12-17,22,Fog.,7 km/h,97,1013 mbar,3,01:00
2021-12-17,21,Fog.,4 km/h,96,1013 mbar,3,04:00
